Butano Creek Trail,Butano State Park,United States,Pescadero,California,16,1,37.2099,-122.332,3379.61,-842150451,-842150451,16,2,2,1,105.766
Rocky Ridge View Sycamore and Devil's Hole Loop Trail,Las Trampas Regional Park,United States,Danville,California,156,3,37.8167,-122.05,9656.04,-842150451,-842150451,6144,2,2,1,581.863
El Corte de Madera Creek - Resolution Trail,El Corte De Madera Creek Open Space Preserve,United States,Redwood Park,California,102,2,37.406,-122.305,8690.44,-842150451,-842150451,2052,0,2,1,382.829
Sequoia Nature Trail,Portola Redwoods State Park,United States,La Honda,California,15,1,37.2524,-122.218,2414.01,-842150451,-842150451,6480,2,2,1,78.9432
Rogue Valley Wildcat and Upper Wildcat Loop via Lower Meadow Trail,Rancho San Antonio County Park,United States,Loyola,California,16,1,37.3329,-122.087,8690.44,-842150451,-842150451,2112,2,2,1,201.778
Manzanita and Gordon Mills Loop,El Corte De Madera Creek Open Space Preserve,United States,Redwood Park,California,10,1,37.4106,-122.306,12713.8,-842150451,-842150451,2304,0,2,1,431.902
Coastal Trail to Viewpoint Loop,Golden Gate National Recreation Area,United States,Sausalito,California,5,1,37.8325,-122.539,2735.88,-842150451,-842150451,6145,2,2,1,70.7136
Figueroa and Cottle Loop Trail,Calero County Park,United States,San Jose,California,42,3,37.1746,-121.761,13196.6,-842150451,-842150451,6216,2,2,1,543.763
Upper Market Stairway Walks,,United States,San Francisco,California,6,1,37.7665,-122.439,10782.6,-842150451,-842150451,0,2,2,1,381
Pipeline Road Trail,Henry Cowell Redwoods State Park,United States,Felton,California,118,2,37.0395,-122.064,9495.11,-842150451,-842150451,6224,2,1,1,261.823
San Andreas Lake Trail,,United States,Millbrae,California,41,1,37.6185,-122.442,11426.3,-842150451,-842150451,6472,2,1,1,148.742
Alta Vista and Montara Mountain Loop,McNee Ranch State Park,United States,Pacifica,California,17,3,37.5539,-122.512,8529.5,-842150451,-842150451,6336,0,2,1,549.859
Chinquapin Trail,Huddart Park,United States,Redwood City,California,36,2,37.4401,-122.292,8207.63,-842150451,-842150451,6464,2,2,1,393.802
West Ridge/Golden Spike Loop,Redwood Regional Park,United States,Moraga,California,14,2,37.8034,-122.145,5310.82,-842150451,-842150451,320,0,2,1,209.702
Elkhorn Slough and Moss Landing,Moss Landing State Beach,United States,Moss Landing,California,11,1,36.808,-121.789,6598.29,-842150451,-842150451,1,2,1,1,19.812
East Shore West Shore Loop Trail,Contra Loma Regional Park,United States,Antioch,California,17,1,37.9653,-121.822,4667.09,-842150451,-842150451,6152,2,2,1,59.7408
Hayfield Trail to Toyon and Bay View Loop,Fremont Older Open Space Preserve,United States,Saratoga,California,9,2,37.286,-122.055,4988.95,-842150451,-842150451,6144,0,2,1,173.736
Meadow Trail Loop,Mount Madonna County Park,United States,Watsonville,California,19,1,37.0117,-121.706,4023.35,-842150451,-842150451,6400,2,2,1,116.738
Big Springs Seaview and Quarry Trails Loop,Tilden Regional Park,United States,Berkeley,California,71,2,37.8904,-122.237,5149.89,-842150451,-842150451,2048,2,2,1,186.842
Badger Pass and Oak Savannah Loop Trail,Los Vaqueros Reservoir and Watershed,United States,Los Vaqueros Reservoir & Watershed,California,25,3,37.8406,-121.726,12552.9,-842150451,-842150451,6208,0,2,1,574.853
Ten Hills/East Shore Loop,Lake Chabot Regional Park,United States,Castro Valley,California,12,2,37.7234,-122.092,5632.69,-842150451,-842150451,2312,0,2,1,146.914
Russian Ridge Trail,Russian Ridge Open Space Preserve,United States,La Honda,California,166,2,37.3151,-122.188,7885.77,-842150451,-842150451,6464,0,2,1,274.93
Black Mountain via Rogue Valley Chamise Black Mountain Quarry and PG&E Loop,Rancho San Antonio County Park,United States,The Highlands,California,3,3,37.3296,-122.085,22691.7,-842150451,-842150451,2368,0,2,1,1054.91
Black Mountain via Hidden Villa,Hidden Villa,United States,Los Altos Hills,California,13,2,37.3503,-122.161,14484.1,-842150451,-842150451,2368,0,1,1,731.825
Golden Eagle Trail Viewpoint and Upper Ranch Trail,Vargas Plateau Regional Park,United States,Fremont,California,10,2,37.5745,-121.933,9012.3,-842150451,-842150451,6144,0,2,1,251.765
Las Trampas Peak,Las Trampas Regional Park,United States,Alamao,California,29,2,37.8161,-122.05,6759.23,-842150451,-842150451,6208,2,2,1,319.735
Old Pinnacles Balconies Cliffs Juniper Canyon High Peaks and Bench Trail Loop,Pinnacles National Park,United States,Pinnacles,California,9,3,36.4946,-121.173,13840.3,-842150451,-842150451,2368,0,2,1,544.982
Toyon Trail Old Spanish Trail and Coal Mine Ridge Loop,Coal Mine Ridge Park,United States,Portola Valley,California,11,2,37.3644,-122.215,7242.03,-842150451,-842150451,2304,2,2,1,227.99
Chamise Trail and Bollinger Creek Loop Trail,Las Trampas Regional Park,United States,Danville,California,110,2,37.8166,-122.05,4184.28,-842150451,-842150451,6144,2,2,1,212.75
Dune Boardwalk Trail,Marina State Beach,United States,Marina,California,9,1,36.6988,-121.809,3701.48,-842150451,-842150451,0,2,1,1,19.812
Alviso Marina Loop,Alviso Marina County Park,United States,San Jose,California,14,1,37.4299,-121.98,1287.47,-842150451,-842150451,2048,2,2,1,4.8768
Ohlone Wilderness Trail,Del Valle Regional Park,United States,Livermore,California,65,3,37.5784,-121.698,46831.8,-842150451,-842150451,6512,2,3,1,2242.72
Redwood Peak Trail,Redwood Regional Park,United States,Oakland,California,6,1,37.8168,-122.179,1770.27,-842150451,-842150451,256,2,1,1,44.8056
Summit Trail to Rock City and Sentinel Rock,Mount Diablo State Park,United States,Diablo,California,34,2,37.8441,-121.949,6437.36,-842150451,-842150451,6464,2,1,1,310.896
Pleasanton Ridge Thermalito Loop,Pleasanton Ridge Regional Park,United States,Sunol,California,18,2,37.6148,-121.882,17059,-842150451,-842150451,2048,2,2,1,614.782
Hawk Hill,Golden Gate National Recreation Area,United States,Sausalito,California,15,1,37.8275,-122.499,1126.54,-842150451,-842150451,2112,2,2,1,51.816
Gavilan Trail,,United States,Gilroy,California,15,1,36.998,-121.585,8207.63,-842150451,-842150451,2048,2,2,1,20.7264
Filbert Steps to Telegraph Hill,,United States,San Francisco,California,42,1,37.8021,-122.403,804.67,-842150451,-842150451,2050,0,2,1,79.8576
Stevens Creek Nature Trail Loop,Monte Bello Open Space Preserve,United States,Palo Alto,California,26,2,37.3259,-122.179,4667.09,-842150451,-842150451,6224,0,2,1,165.811
Lower Meadow Trail to Farm Bypass Loop,Rancho San Antonio County Park,United States,The Highlands,California,4,1,37.3324,-122.087,4345.22,-842150451,-842150451,6144,0,2,1,53.9496
Sea Lion Point Trail,Point Lobos State Natural Reserve,United States,Carmel-by-the-Sea,California,34,1,36.5178,-121.95,1126.54,-842150451,-842150451,2113,2,2,1,17.9832
Berkeley Marina Loop Trail,McLaughlin Eastshore State Park,United States,Berkeley,California,23,1,37.8704,-122.314,7724.83,-842150451,-842150451,2050,2,2,1,21.9456
West Ridge Trail: Skyline Gate to MacDonald Gate,Redwood Regional Park,United States,Canyon,California,10,2,37.8313,-122.185,13518.5,-842150451,-842150451,6208,2,1,1,384.962
Dusky-Footed Woodrat and Cordilleras Trails,Pulgas Ridge Open Space Preserve,United States,Emerald Lake Hills,California,125,2,37.475,-122.283,5793.62,-842150451,-842150451,6144,2,2,1,211.836
Hidden Valley Trail,Mission Peak Regional Preserve,United States,Fremont,California,37,3,37.5043,-121.909,9816.97,-842150451,-842150451,6208,2,1,1,562.966
Lime Ridge South Loop,Lime Ridge Open Space,United States,Concord,California,77,2,37.9235,-121.996,7885.77,-842150451,-842150451,6208,2,2,1,294.742
Castle Rock Stage Road Trail,Castle Rock Regional Recreation Area,United States,Walnut Creek,California,14,1,37.8938,-121.994,4667.09,-842150451,-842150451,6144,0,1,1,144.78
PG&E Upper High Meadow Wildcat Roque Valley and Coyote Loop,Rancho San Antonio County Park,United States,Cupertino,California,654,2,37.3298,-122.085,12874.7,-842150451,-842150451,4160,0,2,2,515.722
San Francisco's Pacific Shore,Sutro Heights Park,United States,San Francisco,California,7,2,37.78,-122.511,10621.6,-842150451,-842150451,2113,2,1,1,60.96
Greenbelt Trail,Memorial Park,United States,Hayward,California,20,2,37.6654,-122.077,10138.8,-842150451,-842150451,2320,2,2,1,312.725
Saratoga Gap to Castle Rock Falls Overlook and Castle Rock Trail,Castle Rock State Park,United States,Los Gatos,California,13,1,37.2307,-122.096,2896.81,-842150451,-842150451,6144,0,2,1,150.876
Seal Point Park,Seal Point Park,United States,San Mateo,California,9,1,37.5742,-122.304,1609.34,-842150451,-842150451,2048,2,2,1,16.764
Mount Diablo Summit via Mitchell Canyon Loop,Mount Diablo State Park,United States,Clayton,California,20,3,37.9222,-121.941,20921.4,-842150451,-842150451,6208,0,2,1,1164.95
Moss Cove Trail,Point Lobos State Natural Reserve,United States,Carmel-by-the-Sea,California,12,1,36.5144,-121.938,4506.15,-842150451,-842150451,2113,2,2,1,52.7304
Tassajara Ridge Trail Loop,,United States,San Ramon,California,15,1,37.7636,-121.907,14805.9,-842150451,-842150451,2050,0,2,1,394.716
Ridge Trail Peters Creek and Canyon Trail Loop,Skyline Ridge Open Space Preserve,United States,La Honda,California,21,3,37.3122,-122.177,24140.1,-842150451,-842150451,6208,0,2,1,754.99
Almaden Quicksilver County Park Mountain Bike Trail,Almaden Quicksilver County Park,United States,New Almaden,California,100,2,37.1737,-121.825,16254.3,-842150451,-842150451,6468,2,2,1,511.759
Hacienda and Virl O Norton Loop,Almaden Quicksilver County Park,United States,New Almaden,California,8,2,37.1936,-121.836,4345.22,-842150451,-842150451,6144,2,2,1,225.857
Fort Point - Baker Beach Coast Trail,Presidio of San Francisco,United States,San Francisco,California,53,1,37.8086,-122.472,6276.43,-842150451,-842150451,1,2,1,1,241.706
Sweeney Ridge,Golden Gate National Recreation Area,United States,San Bruno,California,14,1,37.6193,-122.454,7724.83,-842150451,-842150451,2048,0,1,1,226.771
Mitchell Rock Mount Diablo and North Peak Loop,Mount Diablo State Park,United States,Clayton,California,8,3,37.9204,-121.941,22048,-842150451,-842150451,6208,0,2,1,1364.89
Lake Merced Trail,Lake Merced Park,United States,San Francisco,California,76,1,37.713,-122.486,7242.03,-842150451,-842150451,2120,2,2,1,38.7096
Adobe Creek Trail,Baylands Nature Preserve,United States,Adobe Meadow,California,21,1,37.4337,-122.1,8851.37,-842150451,-842150451,2112,2,1,1,9.7536
Bean Hollow Beach Trail,,United States,Pescadero,California,17,1,37.2359,-122.416,2574.94,-842150451,-842150451,6209,2,1,1,16.764
Los Vaqueros Dam Trail,Los Vaqueros Reservoir and Watershed,United States,Los Vaqueros Reservoir & Watershed,California,14,2,37.8408,-121.726,4184.28,-842150451,-842150451,2048,0,2,1,260.909
Summit Rock Loop Trail,Sanborn County Park,United States,Los Gatos,California,65,2,37.2307,-122.096,3862.42,-842150451,-842150451,2368,2,2,1,176.784
Deep Lake Trail to Ridge Top Trail to Briones Regional Trail,Shell Ridge Open Space,United States,Walnut Creek,California,23,2,37.9016,-122.032,8529.5,-842150451,-842150451,6144,2,2,1,247.802
Indian Joe Creek Trail,Sunol Regional Wilderness,United States,Sunol,California,99,2,37.5154,-121.83,8529.5,-842150451,-842150451,6224,2,2,1,367.894
Skyline to the Sea and Meteor Trail Loop,Big Basin Redwoods State Park,United States,Boulder Creek,California,90,2,37.1729,-122.222,7563.9,-842150451,-842150451,2384,2,2,1,267.919
red,a,b,d,c,1,1,1,1,1,-842150451,-842150451,7,7,3,3,1
17-Mile Drive to Carmel Road Ride,,United States,Pebble Beach,California,37,1,36.5603,-121.927,12391.9,-842150451,-842150451,6209,2,3,1,121.92
Wildcat Canyon Loop,Rancho San Antonio County Park,United States,Cupertino,California,102,2,37.3328,-122.088,11587.2,-842150451,-842150451,6208,0,2,1,262.738
Lafayette Reservoir Loop ,Lafayette Reservoir Recreation Area,United States,Lafayette,California,99,1,37.8843,-122.138,4988.95,-842150451,-842150451,6408,2,2,1,51.816
Summit Trail,Mount Diablo State Park,United States,Danville,California,83,3,37.8521,-121.926,11265.4,-842150451,-842150451,6336,0,1,1,639.775
Stevens Canyon Trail,Stevens Creek County Park,United States,Cupertino,California,218,2,37.3068,-122.074,9495.11,-842150451,-842150451,6152,2,2,1,328.879
Redwood Shores Loop Trail,,United States,Redwood City,California,12,1,37.5314,-122.261,12391.9,-842150451,-842150451,2113,2,2,1,16.764
High Peaks & Balconies Cave Loop Trail,Pinnacles National Park,United States,Paicines,California,54,2,36.4922,-121.21,12713.8,-842150451,-842150451,6464,0,2,1,549.859
Tenessee Valley to Muir Beach via Coastal Trail,Golden Gate National Recreation Area,United States,Tamalpais-Homestead Valley,California,19,2,37.86,-122.536,13196.6,-842150451,-842150451,2049,0,1,1,602.894
Pinyon Peak Loop,Garland Ranch Regional Park,United States,Carmel Valley Village,California,45,3,36.5098,-121.767,14001.3,-842150451,-842150451,6212,2,2,1,804.977
Jones Manzanita Range Novitiate Trail Loop,St. Joseph's Hill Open Space Preserve,United States,Los Gatos,California,17,2,37.215,-121.985,5954.56,-842150451,-842150451,2048,0,2,1,251.765
Vulcan Steps,,United States,San Francisco,California,9,2,37.7635,-122.44,321.868,-842150451,-842150451,2048,2,1,1,28.956
Lake Del Valle Trail,Del Valle Regional Park,United States,Livermore,California,70,2,37.6198,-121.753,22852.6,-842150451,-842150451,2056,2,2,1,694.944
Presidio Bay Area Ridge Trail,Presidio of San Francisco,United States,San Francisco,California,13,1,37.7907,-122.46,4184.28,-842150451,-842150451,6464,2,1,1,51.816
Sabrecat Creek Trail,Old Mission Park,United States,Fremont,California,27,1,37.5281,-121.932,2896.81,-842150451,-842150451,2304,2,1,1,34.7472
Waterfalls of Mount Diablo Loop Trail,Mount Diablo State Park,United States,Clayton,California,442,3,37.9221,-121.927,9334.17,-842150451,-842150451,6240,2,2,2,435.864
Wildcat Creek Trail,Wildcat Canyon Regional Park,United States,Berkeley,California,19,2,37.9056,-122.262,13035.7,-842150451,-842150451,2048,2,1,1,201.778
Powder Mill Fire Road Trail,Henry Cowell Redwoods State Park,United States,Santa Cruz,California,10,1,37.0149,-122.035,2414.01,-842150451,-842150451,6208,2,2,1,86.868
High Meadow Loop via Lower Meadow Trail,Rancho San Antonio County Park,United States,The Highlands,California,18,2,37.3328,-122.088,7242.03,-842150451,-842150451,2368,2,2,1,187.757
Roaring Camp Loop Trail,Henry Cowell Redwoods State Park,United States,Mount Hermon,California,12,1,37.0437,-122.053,3862.42,-842150451,-842150451,6400,2,2,1,99.9744
Frog Pond Wetland Preserve,Frog Pond Wetland Preserve,United States,Monterey,California,13,1,36.5936,-121.836,1126.54,-842150451,-842150451,2112,2,2,1,9.7536
Roberts Ridge and Graham Trail Loop,Redwood Regional Park,United States,Oakland,California,9,1,37.8168,-122.18,2253.08,-842150451,-842150451,256,2,2,1,62.7888
Calaveras Ridge Regional Trail,Dublin Hills Regional Park,United States,Dublin,California,61,2,37.7004,-121.975,7724.83,-842150451,-842150451,6208,2,1,1,267.919
San Bruno Mountain,San Bruno Mountain State Park,United States,Brisbane,California,187,1,37.6951,-122.434,5471.76,-842150451,-842150451,6208,2,2,1,210.922
Tilden Park Loop Trail,Tilden Regional Park,United States,Orinda,California,35,2,37.8816,-122.222,14484.1,-842150451,-842150451,2048,2,2,1,547.726
Wildcat Peak Trail via Laurel Canyon and Sylvan Trail,Tilden Regional Park,United States,Berkeley,California,73,2,37.9089,-122.265,5149.89,-842150451,-842150451,6464,2,2,1,209.702
Windy Hill Loop,Windy Hill Open Space,United States,Portola Valley,California,25,3,37.3644,-122.215,9977.91,-842150451,-842150451,2112,2,2,1,417.881
Meadows Canyon Wildcat Gorge and Curran Trail Loop,Tilden Regional Park,United States,Kensington,California,20,2,37.9052,-122.244,5471.76,-842150451,-842150451,6400,2,2,1,157.886
Sycamore Creek Trail,Sycamore Grove Park,United States,Livermore,California,89,1,37.6449,-121.782,7885.77,-842150451,-842150451,4160,2,2,1,25.908
Marsh Loop Trail,Benicia State Recreation Area,United States,Benicia,California,35,1,38.0641,-122.193,2092.14,-842150451,-842150451,2048,2,2,1,37.7952
Crystal Springs to Pulgas Water Temple,San Francisco Peninsula Watershed,United States,Belmont,California,27,2,37.5063,-122.341,8046.7,-842150451,-842150451,6216,2,1,1,128.93
Briones Peak via Old Briones Road ,Briones Regional Park,United States,Martinez,California,10,1,37.9538,-122.135,5471.76,-842150451,-842150451,2112,2,1,1,172.822
Tony Look Trail to Stevens Creek Resevoir,Stevens Creek County Park,United States,Cupertino,California,112,1,37.307,-122.072,4023.35,-842150451,-842150451,6488,2,1,1,59.7408
Wildcat Gorge and Lake Anza Loop,Tilden Regional Park,United States,Berkeley,California,68,1,37.8989,-122.253,2092.14,-842150451,-842150451,4409,2,2,1,42.9768
Tarwater Trail Loop,Pescadero Creek County Park,United States,La Honda,California,38,1,37.276,-122.224,8046.7,-842150451,-842150451,6416,2,2,1,233.782
Tennessee Valley Loop,Golden Gate National Recreation Area,United States,Mill Valley,California,55,2,37.8603,-122.536,8207.63,-842150451,-842150451,6209,0,2,1,265.786
San Pedro Valley,San Pedro Valley County Park,United States,Pacifica,California,12,1,37.578,-122.475,3701.48,-842150451,-842150451,6464,0,2,1,192.938
Round Top Loop Trail to Volcanic Trail Loop,Robert Sibley Volcanic Regional Preserve,United States,Canyon,California,6,2,37.8478,-122.199,5632.69,-842150451,-842150451,2368,2,2,1,180.746
Monte Bello Preserve Loop Trail,Monte Bello Open Space Preserve,United States,Palo Alto,California,121,2,37.3254,-122.179,10460.7,-842150451,-842150451,6208,0,2,1,412.699
Wood Oaks Trail,San Pedro Mountain Open Space Preserve,United States,San Rafael,California,10,2,38.0016,-122.52,6437.36,-842150451,-842150451,2368,0,2,1,451.714
John Nicholas Trail,Sanborn County Park,United States,Saratoga,California,5,2,37.2195,-122.074,15771.5,-842150451,-842150451,2312,2,1,1,476.707
Little Yosemite via Canyon View Trail,,United States,Sunol,California,5,2,37.5155,-121.831,4828.02,-842150451,-842150451,2048,2,1,1,186.842
Turtleback Point Loop,China Camp State Park,United States,San Rafael,California,11,1,38.0074,-122.49,1126.54,-842150451,-842150451,2048,2,2,1,12.8016
Bobcat Trail to Rodeo Valley Trail Loop,Golden Gate National Recreation Area,United States,Sausalito,California,17,2,37.8529,-122.493,8690.44,-842150451,-842150451,2368,0,2,1,362.712
Mount Umunhum Trail via Woods Trail,Sierra Azul Open Space Preserve,United States,New Almaden,California,24,2,37.1754,-121.864,25749.4,-842150451,-842150451,2304,0,1,1,893.978
Old Haul Road,Pescadero Creek County Park,United States,La Honda,California,3,3,37.2152,-122.182,26554.1,-842150451,-842150451,4368,0,1,1,406.908
The Embarcadero to Fisherman's Wharf,,United States,San Francisco,California,48,1,37.7953,-122.394,7242.03,-842150451,-842150451,2049,2,1,1,7.9248
Timms Creek Trail,West Waddell Creek State Wilderness,United States,Boulder Creek,California,10,2,37.1731,-122.223,10460.7,-842150451,-842150451,2384,0,2,1,487.985
Pescadero and Pigeon Point Lighthouse,Pescadero State Beach,United States,Pescadero,California,7,1,37.2652,-122.412,3218.68,-842150451,-842150451,1,2,2,1,41.7576
Edgewood Trail Loop,Edgewood Park and Nature Preserve,United States,Redwood City,California,242,2,37.473,-122.278,4988.95,-842150451,-842150451,6208,2,2,1,179.832
Ohlone Trail Santa Teresa County Park,Santa Teresa County Park,United States,San Jose,California,54,2,37.2184,-121.774,6276.43,-842150451,-842150451,6208,2,2,1,303.886
Ferry Building to Marina Green Chrissy Field and the Golden Gate Bridge,,United States,San Francisco,California,3,1,37.7961,-122.394,16093.4,-842150451,-842150451,2049,2,1,1,54.864
Kirkham Steps,,United States,San Francisco,California,8,1,37.76,-122.474,160.934,-842150451,-842150451,2048,2,1,1,7.9248
Brushy Peak West Loop Trail,Brushy Peak Regional Preserve,United States,Livermore,California,30,1,37.7473,-121.708,3701.48,-842150451,-842150451,6208,2,2,1,125.882
Crockett Hills Flow Trail,Crockett Hills Regional Park,United States,Crockett,California,25,2,38.0474,-122.221,18668.3,-842150451,-842150451,2048,2,2,1,523.951
Nimitz Way to Laurel Canyon and Meadows Canyon,Tilden Regional Park,United States,Kensington,California,9,2,37.9049,-122.245,6920.16,-842150451,-842150451,2368,2,2,1,169.774
Sign Hill Park,Sign Hill Park,United States,South San Francisco,California,33,1,37.6613,-122.413,1931.21,-842150451,-842150451,6144,2,2,1,147.828
McNee Ranch to Planet of the Apes,McNee Ranch State Park,United States,Pacifica,California,25,2,37.5538,-122.512,7724.83,-842150451,-842150451,6144,2,2,1,368.808
Falls Trail to Back Creek Trail Loop,Mount Diablo State Park,United States,Clayton,California,18,2,37.9194,-121.942,15932.5,-842150451,-842150451,32,0,2,1,614.782
Brushy Peak South Loop with Tamcan Trail and Laughlin Loop Trail,Brushy Peak Regional Preserve,United States,Livermore,California,8,2,37.7469,-121.708,5149.89,-842150451,-842150451,6144,2,2,1,178.918
Shoreline Lake,Shoreline at Mountain View Park,United States,Mountain View,California,95,1,37.4323,-122.088,2253.08,-842150451,-842150451,2112,2,2,1,5.7912
East Ridge and Philips Loop,Redwood Regional Park,United States,Oakland,California,5,1,37.8317,-122.186,3540.55,-842150451,-842150451,6144,2,2,1,88.6968
Whittemore Gulch and Purisima Creek Loop Trail,Purisima Creek Redwoods Open Space Preserve,United States,Redwood City,California,500,2,37.4494,-122.339,15127.8,-842150451,-842150451,6480,0,2,2,666.902
Briones Crest Trail Loop,Briones Regional Park,United States,Orinda,California,10,2,37.9273,-122.158,12552.9,-842150451,-842150451,6464,2,2,1,485.851
Mount Sizer Loop,Henry W. Coe State Park,United States,Morgan Hill,California,60,3,37.1865,-121.547,23496.4,-842150451,-842150451,6208,0,2,1,1285.95
Palo Corona Trail,Carmel River State Beach,United States,Carmel-by-the-Sea,California,6,1,36.5324,-121.916,12070,-842150451,-842150451,2048,2,2,1,395.935
Chabot to Garin Regional Trail Cull Canyon Road Heyer Road Service Road Lake View Trail Columbia Drive,Cull Canyon Regional Recreation Area,United States,Castro Valley,California,26,1,37.71,-122.055,2896.81,-842150451,-842150451,6144,2,2,1,58.8264
John S Brooks Memorial Trail,Water Dog Lake Park,United States,Belmont,California,142,1,37.5082,-122.318,8690.44,-842150451,-842150451,2056,2,2,1,300.838
San Pablo Reservoir Road Biking Loop,San Pablo Reservoir,United States,Orinda,California,7,2,37.8995,-122.21,30094.7,-842150451,-842150451,6152,2,2,1,743.712
Thornewood Trail,Thornewood Open Space Preserve,United States,Woodside,California,15,1,37.3957,-122.256,2574.94,-842150451,-842150451,6400,2,1,1,43.8912
Mount Diablo Road Ride to Summit via South Gate,Mount Diablo State Park,United States,Danville,California,6,3,37.8226,-122.001,22691.7,-842150451,-842150451,2048,0,3,1,1078.99
Castle Rock Trail,Mount Diablo State Park,United States,Walnut Creek,California,147,2,37.8961,-121.996,9495.11,-842150451,-842150451,6208,2,2,1,307.848
Big Basin and Castle Rock Loop,Castle Rock State Park,United States,Saratoga,California,83,2,37.258,-122.121,11426.3,-842150451,-842150451,6480,0,2,1,353.873
Huckleberry Nature Path Trail,Huckleberry Botanic Preserve,United States,Canyon,California,161,1,37.8427,-122.195,3379.61,-842150451,-842150451,6464,2,2,1,115.824
Coffeeberry - Lower Ridge - Pine Loop,Jacks Peak County Park,United States,Carmel-by-the-Sea,California,22,1,36.5642,-121.874,6276.43,-842150451,-842150451,6208,2,2,1,229.819
Clyma Highland Ridge and Raven Loop,Morgan Territory Regional Preserve,United States,Brentwood,California,11,3,37.8185,-121.796,13518.5,-842150451,-842150451,2112,2,2,1,629.717
Terrace Trail,The Forest of Nisene Marks State Park,United States,Aptos,California,28,2,36.986,-121.905,4023.35,-842150451,-842150451,6480,2,2,1,149.962
Philips East Ridge Prince Stream Tres Sendas West Ridge Loop,Redwood Regional Park,United States,Oakland,California,7,2,37.8315,-122.185,7242.03,-842150451,-842150451,6144,0,2,1,253.898
Tafoni Loop,El Corte De Madera Creek Open Space Preserve,United States,Redwood Park,California,20,2,37.4119,-122.307,6115.49,-842150451,-842150451,2304,0,2,1,250.85
Brooks Falls Loop,San Pedro Valley County Park,United States,Pacifica,California,49,1,37.5781,-122.476,3540.55,-842150451,-842150451,6192,2,2,1,193.853
Black Hills and Whipsnake Loop Trail,Los Vaqueros Reservoir and Watershed,United States,Livermore,California,15,3,37.7732,-121.741,21243.3,-842150451,-842150451,2048,0,2,1,1092.71
Iris Trail and Rhus Trail,Jacks Peak County Park,United States,Monterey,California,21,1,36.564,-121.875,3057.75,-842150451,-842150451,6208,2,2,1,121.92
Fremont Peak and Valley View Loop Trail,Fremont Peak State Park,United States,San Juan Bautista,California,38,2,36.7601,-121.503,3862.42,-842150451,-842150451,6208,2,2,1,197.815
Dawn Falls and King Mountain Loop,King Mountain Open Space Preserve,United States,Larkspur,California,5,2,37.9309,-122.551,8851.37,-842150451,-842150451,6144,2,2,1,409.956
French Trail and Stream Trail Loop via Skyline Blvd,Redwood Regional Park,United States,Oakland,California,665,2,37.8314,-122.185,11265.4,-842150451,-842150451,6480,2,2,2,387.706
Garland E Garza East Ridge and Terrace Loop,Garland Ranch Regional Park,United States,Carmel Valley Village,California,8,2,36.4886,-121.75,5954.56,-842150451,-842150451,2048,2,2,1,424.891
Shadowbrook Trail,Big Basin Redwoods State Park,United States,Boulder Creek,California,14,1,37.1817,-122.211,6115.49,-842150451,-842150451,336,2,1,1,203.911
Javelina Loop Trail,Calero County Park,United States,Morgan Hill,California,22,2,37.1746,-121.761,11265.4,-842150451,-842150451,6216,2,2,1,435.864
York Trail,Leona Heights Park,United States,Oakland,California,54,2,37.7921,-122.18,3862.42,-842150451,-842150451,2336,2,1,1,206.959
East Shore Trail,Del Valle Regional Park,United States,Livermore,California,8,1,37.6195,-121.753,12231,-842150451,-842150451,72,2,2,1,429.768
 Redtail Loop Trail,Arastradero Preserve,United States,Palo Alto,California,21,1,37.3873,-122.174,1931.21,-842150451,-842150451,2048,2,2,1,39.9288
Big Basin to Sunset Camp via Sunset Trail,West Waddell Creek State Wilderness,United States,Boulder Creek,California,9,2,37.1726,-122.222,9334.17,-842150451,-842150451,2304,0,3,1,425.806
Alamo Briones to Mt. Diablo Regional Trail Stage Ravine and Little Yosemite Valley Loop ,Mount Diablo State Park,United States,Alamo,California,14,3,37.8706,-122.01,10460.7,-842150451,-842150451,2112,0,2,1,302.971
Anniversary Trail,Windy Hill Open Space,United States,Redwood City,California,23,1,37.3617,-122.247,1609.34,-842150451,-842150451,6208,2,2,1,32.9184
Dunn Trail and Monteiro Trail Loop,Redwood Regional Park,United States,Oakland,California,155,2,37.8034,-122.177,5471.76,-842150451,-842150451,6464,2,2,1,166.726
Rodeo Beach to Hill 88,Golden Gate National Recreation Area,United States,Sausalito,California,52,2,37.8323,-122.54,6115.49,-842150451,-842150451,6145,2,1,1,311.81
Philosopher's Way,John McLaren Park,United States,San Francisco,California,79,1,37.718,-122.421,3701.48,-842150451,-842150451,6144,2,2,1,109.728
Nimitz Way Trail,Tilden Regional Park,United States,Kensington,California,11,2,37.9055,-122.244,11587.2,-842150451,-842150451,6464,0,1,1,147.828
Harkins Ridge Trail to Craig Britton Trail to Purisima Creek Trail ,Purisima Creek Redwoods Open Space Preserve,United States,Half Moon Bay,California,79,3,37.4375,-122.371,12231,-842150451,-842150451,6480,0,2,1,506.882
Pleasanton Ridge to Shady Creek  to Bay Leaf Trail,Pleasanton Ridge Regional Park,United States,Verona,California,37,3,37.6148,-121.882,22530.8,-842150451,-842150451,6464,2,2,1,750.722
a,b,c,e,d,10,1,0,0,10,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,10
a,b,c,e,d,1,1,1,1,1,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,1
